time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,cloudcover,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,windgusts_10m,shortwave_radiation,weathercode,city
2026-01-23 08:00:00,4.1,1.5,0.0,0.0,0.0,67,98,923.9,7.6,245,22.0,7.0,3,madrid
2026-01-23 09:00:00,4.9,2.4,0.0,0.0,0.0,68,93,924.4,7.5,235,21.6,96.0,2,madrid
2026-01-23 10:00:00,5.8,2.4,0.0,0.0,0.0,73,82,924.5,12.5,226,33.1,223.0,3,madrid
2026-01-23 11:00:00,6.4,2.4,0.0,0.0,0.0,70,73,924.9,15.1,237,40.7,320.0,2,madrid
2026-01-23 12:00:00,7.7,3.1,0.0,0.0,0.0,68,61,924.4,17.7,241,47.5,410.0,2,madrid
2026-01-23 13:00:00,7.6,2.7,0.0,0.0,0.0,79,61,924.0,19.7,239,53.3,415.0,3,madrid
2026-01-23 14:00:00,7.1,2.1,0.0,0.0,0.0,89,66,923.5,20.6,237,57.6,357.0,3,madrid
2026-01-23 15:00:00,6.5,1.6,0.0,0.0,0.0,100,71,923.0,20.7,235,58.0,261.0,3,madrid
2026-01-23 16:00:00,5.9,1.4,0.8,0.3,0.0,100,77,922.6,19.0,233,52.2,145.0,80,madrid
2026-01-23 17:00:00,5.3,1.3,0.8,0.3,0.0,100,84,922.2,16.1,228,42.5,46.0,80,madrid
2026-01-23 18:00:00,4.7,1.1,0.8,0.3,0.0,100,89,921.9,13.8,223,35.3,4.0,80,madrid
2026-01-23 19:00:00,4.3,0.9,0.2,0.1,0.0,100,91,921.5,12.1,217,32.8,0.0,80,madrid
2026-01-23 20:00:00,4.0,0.7,0.2,0.1,0.0,100,91,921.2,10.9,207,32.8,0.0,80,madrid
2026-01-23 21:00:00,3.7,0.5,0.2,0.1,0.0,100,91,921.0,10.3,205,32.8,0.0,80,madrid
2026-01-23 22:00:00,3.4,0.2,0.6,0.4,0.0,100,91,921.2,10.1,215,32.0,0.0,3,madrid
2026-01-23 23:00:00,3.2,-0.3,0.6,0.4,0.0,100,90,921.6,11.0,229,31.7,0.0,3,madrid
2026-01-24 00:00:00,2.9,-0.8,0.6,0.4,0.0,100,90,922.0,12.1,240,31.3,0.0,3,madrid
2026-01-24 01:00:00,2.6,-1.2,0.0,0.0,0.0,88,91,922.5,12.4,244,31.7,0.0,3,madrid
2026-01-24 02:00:00,2.2,-1.6,0.0,0.0,0.0,75,91,923.0,12.6,246,32.4,0.0,3,madrid
2026-01-24 03:00:00,1.9,-2.0,0.0,0.0,0.0,63,92,923.5,12.4,248,32.4,0.0,3,madrid
2026-01-24 04:00:00,1.4,-2.4,0.0,0.0,0.0,69,92,923.7,11.4,246,31.0,0.0,2,madrid
2026-01-24 05:00:00,0.9,-2.8,0.0,0.0,0.0,76,93,923.9,10.3,241,28.8,0.0,2,madrid
2026-01-24 06:00:00,0.7,-3.0,0.0,0.0,0.0,82,92,924.0,10.2,238,28.8,0.0,2,madrid
2026-01-24 07:00:00,1.0,-3.0,0.0,0.0,0.0,88,90,924.2,12.3,238,33.5,0.0,3,madrid
2026-01-24 08:00:00,1.7,-2.7,0.0,0.0,0.0,94,87,924.5,15.0,240,40.0,8.0,3,madrid
2026-01-24 09:00:00,2.3,-2.3,0.0,0.0,0.0,100,85,924.5,16.6,240,43.9,46.0,3,madrid
2026-01-24 10:00:00,2.7,-1.7,0.2,0.1,0.0,100,83,924.5,15.5,239,42.1,85.0,61,madrid
2026-01-24 11:00:00,3.1,-0.9,0.2,0.1,0.0,100,82,924.3,13.0,236,37.8,111.0,61,madrid
2026-01-24 12:00:00,3.4,-0.4,0.2,0.1,0.0,100,82,924.0,11.6,234,35.3,138.0,61,madrid
2026-01-24 13:00:00,3.6,-0.2,0.2,0.0,0.0,100,83,923.5,12.4,234,38.2,186.0,80,madrid
2026-01-24 14:00:00,3.7,-0.4,0.2,0.0,0.0,100,84,923.0,14.4,238,42.5,231.0,80,madrid
2026-01-24 15:00:00,3.7,-0.4,0.2,0.0,0.0,100,85,922.7,15.0,240,43.9,224.0,80,madrid
2026-01-24 16:00:00,3.6,-0.3,0.0,0.0,0.0,72,85,923.0,13.5,241,38.2,154.0,1,madrid
2026-01-24 17:00:00,3.5,-0.1,0.0,0.0,0.0,45,85,923.7,10.9,243,29.2,65.0,1,madrid
2026-01-24 18:00:00,3.2,-0.1,0.0,0.0,0.0,17,85,924.3,9.0,241,22.7,8.0,1,madrid
2026-01-24 19:00:00,2.9,-0.3,0.0,0.0,0.0,26,87,925.0,8.3,236,21.6,0.0,1,madrid
2026-01-24 20:00:00,2.4,-0.8,0.0,0.0,0.0,34,90,925.7,8.4,230,23.4,0.0,1,madrid
2026-01-24 21:00:00,2.1,-1.1,0.0,0.0,0.0,43,92,926.2,8.4,227,24.8,0.0,1,madrid
2026-01-24 22:00:00,1.9,-1.3,0.0,0.0,0.0,61,94,926.6,8.4,227,24.8,0.0,3,madrid
2026-01-24 23:00:00,1.8,-1.4,0.0,0.0,0.0,80,96,926.9,8.7,232,24.5,0.0,3,madrid
2026-01-25 00:00:00,1.8,-1.4,0.0,0.0,0.0,98,97,927.0,8.8,235,24.5,0.0,3,madrid
2026-01-25 01:00:00,2.0,-1.3,0.0,0.0,0.0,99,96,926.7,9.1,236,24.5,0.0,3,madrid
2026-01-25 02:00:00,2.3,-1.0,0.0,0.0,0.0,99,95,926.3,9.7,239,24.5,0.0,3,madrid
2026-01-25 03:00:00,2.6,-0.7,0.0,0.0,0.0,100,93,925.7,10.0,240,25.6,0.0,3,madrid
2026-01-25 04:00:00,2.9,-0.5,0.1,0.0,0.0,100,93,925.1,10.8,238,28.0,0.0,3,madrid
2026-01-25 05:00:00,3.2,-0.3,0.1,0.0,0.0,100,94,924.4,12.0,237,30.6,0.0,3,madrid
2026-01-25 06:00:00,3.4,-0.2,0.1,0.0,0.0,100,94,924.0,12.8,236,31.5,0.0,3,madrid
2026-01-25 07:00:00,2.5,-1.1,0.0,0.0,0.0,95,99,928.3,12.4,234,27.0,0.0,3,madrid
2026-01-25 08:00:00,3.0,-0.5,0.0,0.0,0.0,98,99,928.0,13.1,233,28.1,9.0,3,madrid
2026-01-25 09:00:00,3.8,0.1,0.0,0.0,0.0,100,97,927.5,14.4,233,31.3,48.0,3,madrid
2026-01-25 10:00:00,5.0,0.9,0.0,0.0,0.0,100,92,926.6,18.0,233,38.2,93.0,3,madrid
2026-01-25 11:00:00,6.5,1.8,0.0,0.0,0.0,100,84,925.4,22.2,234,46.4,129.0,3,madrid
2026-01-25 12:00:00,7.4,2.4,0.0,0.0,0.0,100,78,924.2,24.2,237,54.0,152.0,3,madrid
2026-01-25 13:00:00,7.4,2.7,1.4,0.5,0.0,100,75,923.3,21.1,243,60.1,159.0,80,madrid
2026-01-25 14:00:00,6.8,2.7,1.4,0.5,0.0,100,73,922.4,16.1,254,65.2,152.0,80,madrid
2026-01-25 15:00:00,6.3,2.4,1.4,0.5,0.0,100,71,922.0,13.7,268,67.0,140.0,80,madrid
2026-01-25 16:00:00,5.9,1.6,0.0,0.0,0.0,100,68,922.2,15.5,273,63.0,123.0,3,madrid
2026-01-25 17:00:00,5.6,0.6,0.0,0.0,0.0,100,64,922.8,19.1,272,55.8,74.0,3,madrid
2026-01-25 18:00:00,5.3,-0.2,0.0,0.0,0.0,100,62,923.3,21.6,272,50.0,13.0,3,madrid
2026-01-25 19:00:00,5.0,-0.6,0.0,0.0,0.0,77,62,923.7,22.0,273,47.2,0.0,1,madrid
2026-01-25 20:00:00,4.7,-0.7,0.0,0.0,0.0,55,63,924.2,21.0,275,45.7,0.0,1,madrid
2026-01-25 21:00:00,4.5,-0.9,0.0,0.0,0.0,32,64,924.7,20.7,278,45.7,0.0,1,madrid
2026-01-25 22:00:00,4.2,-1.4,0.0,0.0,0.0,21,64,925.3,21.8,283,47.9,0.0,0,madrid
2026-01-25 23:00:00,4.1,-1.8,0.0,0.0,0.0,11,64,926.2,23.2,289,51.1,0.0,0,madrid
2026-01-26 00:00:00,3.9,-1.9,0.0,0.0,0.0,0,64,926.9,23.3,292,52.9,0.0,0,madrid
2026-01-26 01:00:00,4.0,-1.5,0.0,0.0,0.0,17,64,927.6,20.9,291,52.2,0.0,2,madrid
2026-01-26 02:00:00,4.1,-0.8,0.0,0.0,0.0,33,65,928.1,17.0,287,50.0,0.0,2,madrid
2026-01-26 03:00:00,4.0,-0.4,0.0,0.0,0.0,50,66,928.6,13.5,279,45.7,0.0,2,madrid
2026-01-26 04:00:00,3.3,-0.7,0.0,0.0,0.0,67,69,928.9,10.8,266,38.2,0.0,3,madrid
2026-01-26 05:00:00,2.3,-1.5,0.0,0.0,0.0,83,74,929.3,9.5,245,28.8,0.0,3,madrid
2026-01-26 06:00:00,1.6,-2.2,0.0,0.0,0.0,100,78,929.7,9.7,228,22.0,0.0,3,madrid
2026-01-26 07:00:00,1.3,-2.5,0.0,0.0,0.0,100,82,930.1,9.7,219,19.8,0.0,3,madrid
2026-01-26 08:00:00,1.2,-2.6,0.0,0.0,0.0,100,85,930.7,9.8,216,20.9,11.0,3,madrid
2026-01-26 09:00:00,1.3,-2.4,0.0,0.0,0.0,100,88,931.1,10.2,219,22.7,55.0,3,madrid
2026-01-26 10:00:00,2.0,-1.8,0.1,0.1,0.0,100,89,931.4,11.7,227,25.9,101.0,61,madrid
2026-01-26 11:00:00,3.0,-0.9,0.1,0.1,0.0,100,89,931.5,13.8,237,30.2,128.0,61,madrid
2026-01-26 12:00:00,3.7,-0.4,0.1,0.1,0.0,100,89,931.1,15.8,240,34.6,136.0,61,madrid
2026-01-26 13:00:00,3.7,-0.7,0.8,0.7,0.0,100,89,929.9,17.6,235,38.9,133.0,61,madrid
2026-01-26 14:00:00,3.4,-1.2,0.8,0.7,0.0,100,90,928.2,19.4,228,42.8,117.0,61,madrid
2026-01-26 15:00:00,3.2,-1.6,0.8,0.7,0.0,100,90,926.9,20.1,224,45.0,91.0,61,madrid
2026-01-26 16:00:00,3.3,-1.3,0.0,0.0,0.0,98,91,926.2,19.3,225,43.9,57.0,3,madrid
2026-01-26 17:00:00,3.5,-0.8,0.0,0.0,0.0,95,92,925.8,17.6,229,41.4,23.0,3,madrid
2026-01-26 18:00:00,3.8,-0.3,0.0,0.0,0.0,93,93,925.4,16.7,233,39.2,3.0,3,madrid
2026-01-26 19:00:00,4.1,0.1,0.0,0.0,0.0,95,96,924.9,17.0,234,39.6,0.0,3,madrid
2026-01-26 20:00:00,4.5,0.5,0.0,0.0,0.0,98,100,924.4,17.8,234,40.3,0.0,3,madrid
2026-01-26 21:00:00,4.7,0.8,0.0,0.0,0.0,100,100,924.1,18.0,237,40.7,0.0,3,madrid
2026-01-26 22:00:00,4.8,0.9,0.0,0.0,0.0,79,92,923.9,16.5,247,38.2,0.0,1,madrid
2026-01-26 23:00:00,4.9,0.8,0.0,0.0,0.0,59,80,924.0,15.3,261,34.6,0.0,1,madrid
2026-01-20 00:00:00,10.8,8.2,0.0,0.0,0.0,96,68,1011.4,9.7,51,19.1,0.0,3,rome
2026-01-20 01:00:00,10.7,8.1,0.0,0.0,0.0,96,66,1011.4,8.9,50,21.2,0.0,3,rome
2026-01-20 02:00:00,10.6,8.2,0.0,0.0,0.0,92,66,1010.9,7.4,47,19.4,0.0,3,rome
2026-01-20 03:00:00,10.6,8.2,0.0,0.0,0.0,86,68,1011.4,7.6,45,15.1,0.0,3,rome
2026-01-20 04:00:00,10.2,8.0,0.0,0.0,0.0,100,70,1010.9,6.6,45,15.8,0.0,3,rome
2026-01-20 05:00:00,10.0,8.0,0.2,0.2,0.0,98,73,1010.8,5.7,35,13.3,0.0,61,rome
2026-01-20 06:00:00,9.5,7.8,0.0,0.0,0.0,94,78,1010.7,4.5,29,11.5,0.0,3,rome
2026-01-20 07:00:00,9.2,7.4,0.0,0.0,0.0,100,77,1010.4,5.0,30,10.1,4.0,3,rome
2026-01-20 08:00:00,9.6,7.8,0.0,0.0,0.0,100,74,1010.3,4.4,35,10.1,39.0,3,rome
2026-01-20 09:00:00,10.8,8.7,0.0,0.0,0.0,100,65,1009.9,5.2,34,9.4,95.0,3,rome
2026-01-20 10:00:00,11.9,9.7,0.0,0.0,0.0,100,60,1009.8,5.9,38,13.7,221.0,3,rome
2026-01-20 11:00:00,13.0,10.7,0.0,0.0,0.0,100,53,1009.3,5.6,45,14.8,269.0,3,rome
2026-01-20 12:00:00,13.7,11.4,0.0,0.0,0.0,88,51,1008.6,5.5,58,14.0,264.0,3,rome
2026-01-20 13:00:00,14.2,12.0,0.0,0.0,0.0,100,49,1008.0,5.1,82,12.6,290.0,3,rome
2026-01-20 14:00:00,14.3,12.0,0.0,0.0,0.0,100,46,1007.7,4.9,107,11.9,186.0,3,rome
2026-01-20 15:00:00,14.1,11.6,0.0,0.0,0.0,100,43,1007.6,4.5,119,11.2,140.0,3,rome
2026-01-20 16:00:00,13.3,11.0,0.0,0.0,0.0,100,45,1007.2,3.6,96,9.7,35.0,3,rome
2026-01-20 17:00:00,12.0,9.8,0.0,0.0,0.0,100,50,1007.0,3.3,77,6.8,0.0,3,rome
2026-01-20 18:00:00,11.1,8.9,0.0,0.0,0.0,100,55,1007.3,3.3,49,6.8,0.0,3,rome
2026-01-20 19:00:00,10.2,8.1,0.0,0.0,0.0,100,63,1007.1,4.3,24,9.0,0.0,3,rome
2026-01-20 20:00:00,9.5,7.3,0.0,0.0,0.0,100,65,1007.3,4.3,24,9.0,0.0,3,rome
2026-01-20 21:00:00,9.2,6.8,0.0,0.0,0.0,100,60,1006.6,4.2,31,9.4,0.0,3,rome
2026-01-20 22:00:00,8.8,6.4,0.0,0.0,0.0,100,59,1006.1,3.7,29,9.0,0.0,3,rome
2026-01-20 23:00:00,8.3,5.9,0.0,0.0,0.0,100,62,1005.3,3.7,29,7.9,0.0,3,rome
2026-01-21 00:00:00,7.6,5.1,0.0,0.0,0.0,100,64,1004.3,4.0,27,8.6,0.0,3,rome
2026-01-21 01:00:00,7.2,4.6,0.0,0.0,0.0,100,63,1003.8,4.5,14,9.0,0.0,3,rome
2026-01-21 02:00:00,7.1,4.3,0.0,0.0,0.0,100,61,1003.0,4.6,18,9.7,0.0,3,rome
2026-01-21 03:00:00,6.9,4.1,0.0,0.0,0.0,85,61,1002.3,4.7,23,10.4,0.0,3,rome
2026-01-21 04:00:00,6.5,3.8,0.0,0.0,0.0,92,63,1001.7,4.5,29,10.4,0.0,3,rome
2026-01-21 05:00:00,6.2,3.5,0.0,0.0,0.0,89,65,1001.3,4.6,39,9.4,0.0,3,rome
2026-01-21 06:00:00,6.0,3.4,0.0,0.0,0.0,65,66,1001.2,4.0,27,9.7,0.0,2,rome
2026-01-21 07:00:00,5.6,3.0,0.0,0.0,0.0,100,68,1001.0,3.5,24,8.3,6.0,3,rome
2026-01-21 08:00:00,6.2,3.6,0.0,0.0,0.0,100,67,1000.9,4.3,24,9.4,83.0,3,rome
2026-01-21 09:00:00,7.9,5.0,0.0,0.0,0.0,100,58,1000.2,5.5,23,11.9,171.0,3,rome
2026-01-21 10:00:00,9.7,6.7,0.0,0.0,0.0,29,52,999.9,6.6,22,16.2,296.0,1,rome
2026-01-21 11:00:00,11.6,8.5,0.0,0.0,0.0,23,47,999.0,7.1,15,17.3,418.0,1,rome
2026-01-21 12:00:00,12.9,10.1,0.0,0.0,0.0,29,44,998.1,5.9,11,16.9,439.0,1,rome
2026-01-21 13:00:00,13.7,11.1,0.0,0.0,0.0,38,42,997.2,4.7,351,14.4,402.0,1,rome
2026-01-21 14:00:00,14.0,11.2,0.0,0.0,0.0,42,41,996.6,5.5,349,13.3,310.0,1,rome
2026-01-21 15:00:00,13.6,11.0,0.0,0.0,0.0,94,46,995.9,6.2,350,14.4,177.0,3,rome
2026-01-21 16:00:00,12.7,10.5,0.0,0.0,0.0,50,51,996.2,4.4,351,11.5,52.0,2,rome
2026-01-21 17:00:00,11.4,9.5,0.0,0.0,0.0,53,59,996.1,2.9,360,9.0,0.0,2,rome
2026-01-21 18:00:00,10.5,8.8,0.0,0.0,0.0,46,63,996.5,2.1,329,5.4,0.0,2,rome
2026-01-21 19:00:00,9.5,7.8,0.0,0.0,0.0,41,68,996.6,2.1,301,4.0,0.0,1,rome
2026-01-21 20:00:00,8.7,7.1,0.0,0.0,0.0,46,73,996.4,1.6,27,3.2,0.0,2,rome
2026-01-21 21:00:00,7.9,6.1,0.0,0.0,0.0,43,76,995.9,2.5,45,4.7,0.0,1,rome
2026-01-21 22:00:00,6.9,5.2,0.0,0.0,0.0,39,85,995.5,2.9,30,6.1,0.0,1,rome
2026-01-21 23:00:00,6.0,4.3,0.0,0.0,0.0,40,90,994.9,3.1,21,6.1,0.0,1,rome
2026-01-22 00:00:00,5.4,3.6,0.0,0.0,0.0,41,91,994.5,3.3,13,6.5,0.0,2,rome
2026-01-22 01:00:00,5.0,3.0,0.0,0.0,0.0,27,90,994.4,3.0,14,6.5,0.0,1,rome
2026-01-22 02:00:00,4.6,2.6,0.0,0.0,0.0,20,89,994.3,3.0,14,6.1,0.0,1,rome
2026-01-22 03:00:00,4.2,2.1,0.0,0.0,0.0,22,90,994.0,3.0,14,6.1,0.0,1,rome
2026-01-22 04:00:00,3.9,1.7,0.0,0.0,0.0,24,90,993.8,3.2,27,6.5,0.0,1,rome
2026-01-22 05:00:00,3.5,1.3,0.0,0.0,0.0,22,91,993.7,3.2,27,6.5,0.0,1,rome
2026-01-22 06:00:00,3.3,1.0,0.0,0.0,0.0,16,91,993.9,3.1,21,6.5,0.0,1,rome
2026-01-22 07:00:00,3.0,0.8,0.0,0.0,0.0,19,92,993.9,3.1,21,6.5,7.0,1,rome
2026-01-22 08:00:00,3.8,1.6,0.0,0.0,0.0,0,88,994.2,3.0,14,6.5,100.0,0,rome
2026-01-22 09:00:00,6.2,3.9,0.0,0.0,0.0,0,76,994.4,3.7,11,9.7,242.0,0,rome
2026-01-22 10:00:00,8.4,6.2,0.0,0.0,0.0,3,67,994.6,3.7,11,9.7,362.0,0,rome
2026-01-22 11:00:00,10.5,8.6,0.0,0.0,0.0,0,59,994.0,2.2,351,9.7,439.0,0,rome
2026-01-22 12:00:00,12.0,10.1,0.0,0.0,0.0,15,53,993.6,2.2,270,7.6,460.0,1,rome
2026-01-22 13:00:00,12.8,10.5,0.0,0.0,0.0,4,49,993.3,4.1,255,11.2,424.0,0,rome
2026-01-22 14:00:00,12.9,10.7,0.0,0.0,0.0,5,50,993.2,4.0,260,11.9,337.0,0,rome
2026-01-22 15:00:00,12.6,10.4,0.0,0.0,0.0,18,51,993.2,3.7,259,10.4,204.0,1,rome
2026-01-22 16:00:00,11.9,9.8,0.0,0.0,0.0,34,55,993.4,3.8,253,9.4,62.0,1,rome
2026-01-22 17:00:00,10.5,8.7,0.0,0.0,0.0,49,65,993.9,3.1,249,7.6,0.0,2,rome
2026-01-22 18:00:00,9.6,8.0,0.0,0.0,0.0,58,70,994.4,1.5,225,6.1,0.0,2,rome
2026-01-22 19:00:00,9.0,7.2,0.0,0.0,0.0,75,69,994.8,2.1,149,2.9,0.0,2,rome
2026-01-22 20:00:00,7.6,5.7,0.0,0.0,0.0,76,76,995.1,3.4,122,4.0,0.0,2,rome
2026-01-22 21:00:00,5.8,3.8,0.0,0.0,0.0,55,88,995.0,3.6,90,7.2,0.0,2,rome
2026-01-22 22:00:00,5.3,3.4,0.0,0.0,0.0,78,90,995.2,3.2,63,6.8,0.0,2,rome
2026-01-22 23:00:00,5.1,3.0,0.0,0.0,0.0,77,87,995.2,3.8,41,7.9,0.0,2,rome
2026-01-23 00:00:00,5.2,3.0,0.0,0.0,0.0,70,84,995.3,3.7,29,7.9,0.0,2,rome
2026-01-23 01:00:00,5.3,3.0,0.0,0.0,0.0,77,82,995.2,4.2,31,9.0,0.0,2,rome
2026-01-23 02:00:00,5.3,3.0,0.0,0.0,0.0,98,81,995.1,4.3,24,9.0,0.0,3,rome
2026-01-23 03:00:00,5.4,3.1,0.0,0.0,0.0,96,81,994.9,4.0,27,9.0,0.0,3,rome
2026-01-23 04:00:00,5.6,3.3,0.0,0.0,0.0,81,80,994.8,3.9,22,9.0,0.0,3,rome
2026-01-23 05:00:00,5.6,3.3,0.0,0.0,0.0,78,80,994.9,4.2,31,8.3,0.0,2,rome
2026-01-23 06:00:00,5.7,3.3,0.0,0.0,0.0,100,81,995.1,4.7,32,9.7,0.0,3,rome
2026-01-23 07:00:00,5.8,3.5,0.0,0.0,0.0,100,80,995.5,4.3,42,9.4,6.0,3,rome
2026-01-23 08:00:00,6.5,4.3,0.0,0.0,0.0,100,76,995.8,3.9,22,8.6,75.0,3,rome
2026-01-23 09:00:00,8.3,6.2,0.0,0.0,0.0,95,69,995.9,3.8,17,9.4,192.0,3,rome
2026-01-23 10:00:00,10.5,8.2,0.0,0.0,0.0,79,61,996.0,4.7,32,12.6,300.0,3,rome
2026-01-23 11:00:00,12.8,10.8,0.0,0.0,0.0,81,56,995.9,4.6,72,11.5,394.0,2,rome
2026-01-23 12:00:00,14.2,11.8,0.0,0.0,0.0,91,52,995.4,7.2,143,16.6,287.0,3,rome
2026-01-23 13:00:00,14.4,11.8,0.2,0.0,0.0,91,53,995.3,9.2,149,19.8,227.0,80,rome
2026-01-23 14:00:00,13.9,11.1,0.2,0.0,0.0,90,56,995.3,11.0,157,23.0,144.0,80,rome
2026-01-23 15:00:00,13.2,10.5,0.2,0.0,0.0,90,61,995.3,11.6,158,24.5,75.0,80,rome
2026-01-23 16:00:00,12.6,10.2,0.1,0.1,0.0,93,68,995.4,11.1,155,23.0,27.0,3,rome
2026-01-23 17:00:00,11.9,10.0,0.1,0.1,0.0,97,77,995.6,9.7,149,20.2,1.0,3,rome
2026-01-23 18:00:00,11.3,9.8,0.1,0.1,0.0,100,84,995.6,8.5,144,18.0,0.0,3,rome
2026-01-23 19:00:00,11.0,9.6,0.0,0.0,0.0,98,87,995.6,8.3,146,17.6,0.0,3,rome
2026-01-23 20:00:00,10.9,9.5,0.0,0.0,0.0,97,88,995.6,8.4,149,18.0,0.0,3,rome
2026-01-23 21:00:00,10.9,9.4,0.0,0.0,0.0,95,88,995.5,9.0,151,19.1,0.0,3,rome
2026-01-23 22:00:00,11.0,9.3,0.3,0.1,0.0,97,88,995.3,10.3,151,21.6,0.0,61,rome
2026-01-23 23:00:00,11.3,9.3,0.3,0.1,0.0,98,87,995.1,11.9,151,25.2,0.0,61,rome
2026-01-24 00:00:00,11.4,9.3,0.3,0.1,0.0,100,87,995.0,12.9,150,27.7,0.0,61,rome
2026-01-24 01:00:00,11.2,9.2,0.6,0.0,0.0,100,89,994.7,12.9,150,29.2,0.0,80,rome
2026-01-24 02:00:00,11.0,9.2,0.6,0.0,0.0,100,91,994.5,12.2,152,29.5,0.0,80,rome
2026-01-24 03:00:00,10.8,9.1,0.6,0.0,0.0,100,93,994.4,11.6,154,29.2,0.0,80,rome
2026-01-24 04:00:00,10.7,9.1,0.6,0.4,0.0,100,94,994.4,10.6,156,27.7,0.0,3,rome
2026-01-24 05:00:00,10.6,9.3,0.6,0.4,0.0,100,95,994.4,9.2,159,25.2,0.0,3,rome
2026-01-24 06:00:00,10.7,9.5,0.6,0.4,0.0,100,95,994.6,8.3,162,23.0,0.0,3,rome
2026-01-24 07:00:00,11.1,10.0,0.2,0.0,0.0,83,93,994.9,8.0,162,20.5,16.0,2,rome
2026-01-24 08:00:00,11.7,10.6,0.2,0.0,0.0,67,89,995.4,7.8,158,18.0,84.0,2,rome
2026-01-24 09:00:00,12.3,11.2,0.2,0.0,0.0,50,85,995.7,7.6,161,17.3,165.0,2,rome
2026-01-24 10:00:00,13.0,11.7,0.0,0.0,0.0,58,80,995.8,7.9,183,20.2,240.0,3,rome
2026-01-24 11:00:00,13.7,12.2,0.0,0.0,0.0,67,75,995.7,9.8,204,24.5,303.0,3,rome
2026-01-24 12:00:00,14.2,12.2,0.0,0.0,0.0,75,70,995.6,11.6,210,27.7,338.0,3,rome
2026-01-24 13:00:00,14.5,12.3,0.0,0.0,0.0,83,65,995.3,11.3,202,28.1,336.0,3,rome
2026-01-24 14:00:00,14.5,12.3,0.0,0.0,0.0,91,62,994.9,10.5,186,26.6,295.0,3,rome
2026-01-24 15:00:00,14.2,11.9,0.0,0.0,0.0,99,61,994.6,10.6,170,25.6,205.0,3,rome
2026-01-24 16:00:00,13.6,11.4,0.0,0.0,0.0,99,66,994.6,10.6,162,24.5,80.0,3,rome
2026-01-24 17:00:00,12.7,10.7,0.0,0.0,0.0,100,74,994.8,10.6,156,23.4,4.0,3,rome
2026-01-24 18:00:00,11.9,10.1,0.0,0.0,0.0,100,81,994.9,10.5,149,23.0,0.0,3,rome
2026-01-24 19:00:00,11.3,9.5,1.9,1.5,0.0,100,85,994.9,10.9,134,24.8,0.0,61,rome
2026-01-24 20:00:00,10.8,8.8,1.9,1.5,0.0,100,87,994.7,12.1,117,27.7,0.0,61,rome
2026-01-24 21:00:00,10.4,8.3,1.9,1.5,0.0,100,87,994.7,12.1,107,27.4,0.0,61,rome
2026-01-24 22:00:00,10.2,8.4,0.0,0.0,0.0,100,85,994.9,8.5,102,20.9,0.0,3,rome
2026-01-24 23:00:00,10.0,8.8,0.0,0.0,0.0,100,81,995.1,3.3,96,11.9,0.0,3,rome
2026-01-25 00:00:00,9.8,8.8,0.0,0.0,0.0,100,79,995.1,1.1,342,5.0,0.0,3,rome
2026-01-25 01:00:00,9.5,8.3,0.0,0.0,0.0,100,81,994.8,1.9,338,4.0,0.0,3,rome
2026-01-25 02:00:00,9.0,7.8,0.0,0.0,0.0,100,84,994.3,2.3,18,5.4,0.0,3,rome
2026-01-25 03:00:00,8.6,7.3,0.0,0.0,0.0,100,87,993.8,2.8,40,6.5,0.0,3,rome
2026-01-25 04:00:00,8.0,6.7,0.0,0.0,0.0,100,90,993.5,2.7,46,6.5,0.0,3,rome
2026-01-25 05:00:00,7.4,6.1,0.0,0.0,0.0,100,92,993.1,2.9,47,6.7,0.0,3,rome
2026-01-25 06:00:00,7.0,5.5,0.0,0.0,0.0,100,94,992.9,3.5,50,7.6,0.0,3,rome
2026-01-25 07:00:00,10.5,8.4,0.0,0.0,0.0,54,76,991.8,8.0,243,15.8,19.0,2,rome
2026-01-25 08:00:00,11.3,8.7,0.0,0.0,0.0,50,73,992.4,12.4,248,25.2,98.0,2,rome
2026-01-25 09:00:00,12.0,8.8,0.0,0.0,0.0,45,69,992.8,15.5,248,31.7,191.0,2,rome
2026-01-25 10:00:00,12.5,9.2,0.0,0.0,0.0,63,64,992.8,15.8,246,33.5,274.0,3,rome
2026-01-25 11:00:00,12.9,9.6,0.0,0.0,0.0,82,60,992.5,14.3,242,32.4,341.0,3,rome
2026-01-25 12:00:00,13.0,9.8,0.0,0.0,0.0,100,58,992.3,13.1,233,31.3,368.0,3,rome
2026-01-25 13:00:00,12.6,9.5,0.1,0.0,0.0,100,60,992.2,12.9,216,31.7,341.0,3,rome
2026-01-25 14:00:00,11.9,8.8,0.1,0.0,0.0,100,66,992.1,13.9,197,31.7,272.0,3,rome
2026-01-25 15:00:00,11.1,8.0,0.1,0.0,0.0,100,71,992.1,14.8,186,30.6,175.0,3,rome
2026-01-25 16:00:00,10.4,7.6,0.2,0.0,0.0,100,77,992.1,13.3,183,27.0,66.0,80,rome
2026-01-25 17:00:00,9.7,7.3,0.2,0.0,0.0,100,83,992.3,10.9,186,22.3,4.0,80,rome
2026-01-25 18:00:00,9.1,7.1,0.2,0.0,0.0,100,87,992.4,8.4,187,18.7,0.0,80,rome
2026-01-25 19:00:00,8.7,6.9,0.0,0.0,0.0,97,88,992.2,6.8,183,17.3,0.0,3,rome
